Date,Home,Visitor,GameID,WinDiff,HomeAdv,WPctDiff,RunDiff,RADiff,RPGDiff,H2H,AVG,SLG,OBP,ISO,OPS,DER,PythagDiff,ERA,WHIP,BB9,K9,HR9,FIP,HWin
20220502,CHA,ANA,20220502CHAANA,-7,-1,-0.271,-41,-5,-1.49,-1,-0.05,-0.148,-0.069,-0.098,-0.198,0.064,-0.185,2.31,-0.51,0.59,0.84,0.0,0.01,True
20220509,CHA,CLE,20220509CHACLE,-2,0,-0.052,-41,-23,-1.34,-3,0.056,0.039,0.056,-0.017,0.095,-0.058,-0.07200000000000006,-12.91,-2.12,0.5,2.3,-2.45,-3.59,False
20220510,CHA,CLE,20220510CHACLE,-3,-1,-0.086,-44,-20,-1.4,-4,0.027,-0.022,0.051,-0.049,0.005,-0.026,-0.09000000000000002,3.0,-0.73,-3.0,4.5,3.0,2.33,True
20220512,CHA,NYA,20220512CHANYA,-6,0,-0.183,-33,20,-0.98,0,0.011,0.054,-0.016,0.043,0.065,0.023,-0.21299999999999997,1.52,0.27,3.04,13.69,0.0,1.2,False
20220513,CHA,NYA,20220513CHANYA,-7,-1,-0.21,-41,28,-1.21,-1,-0.041,-0.078,-0.065,-0.037,-0.119,0.087,-0.25399999999999995,2.33,0.38,3.72,6.98,0.47,3.62,False
20220514,CHA,NYA,20220514CHANYA,-8,-2,-0.235,-47,34,-1.35,-2,-0.063,-0.196,-0.068,-0.133,-0.259,0.062,-0.28099999999999997,4.05,-0.45,1.35,2.25,0.9,1.25,True
20220515,CHA,NYA,20220515CHANYA,-7,-1,-0.197,-46,33,-1.29,-1,-0.06,-0.17,-0.088,-0.11,-0.23,0.073,-0.26899999999999996,1.12,-0.51,2.7,-13.16,0.0,4.01,False
20220524,CHA,BOS,20220524CHABOS,1,0,0.025,-26,-11,-0.63,3,-0.034,-0.087,-0.026,-0.053,-0.121,0.033,-0.043999999999999984,-1.37,-0.89,1.12,5.7,-0.42,-1.5,False
20220525,CHA,BOS,20220525CHABOS,0,-1,0.0,-39,2,-0.92,2,-0.041,-0.108,-0.041,-0.067,-0.149,0.043,-0.11000000000000004,-1.75,-0.76,-0.88,0.48,0.41,0.19,True
20220526,CHA,BOS,20220526CHABOS,1,0,0.023,-37,0,-0.86,3,-0.029,-0.069,-0.031,-0.04,-0.098,0.023,-0.09800000000000003,2.07,-0.45,0.93,-0.11,0.13,0.53,False
20220528,CHA,CHN,20220528CHACHN,3,-1,0.068,-33,-4,-0.75,2,0.052,0.037,0.024,-0.015,0.089,-0.046,-0.07500000000000001,-3.0,-1.67,-6.0,-9.0,0.0,-3.1,False
20220529,CHA,CHN,20220529CHACHN,2,-2,0.045,-37,0,-0.82,1,0.006,-0.006,-0.013,-0.012,0.0,0.005,-0.09299999999999997,1.99,-0.6,3.52,10.47,-0.33,-1.53,True
20220607,CHA,LAN,20220607CHALAN,-11,-7,-0.186,-104,62,-1.79,0,-0.086,-0.155,-0.075,-0.069,-0.241,0.097,-0.32099999999999995,2.05,-0.71,0.41,2.86,0.0,-0.36,True
20220608,CHA,LAN,20220608CHALAN,-10,-6,-0.164,-100,58,-1.69,1,-0.07,-0.125,-0.061,-0.055,-0.195,0.07,-0.303,3.15,-0.2,3.15,-8.1,0.0,2.55,False
20220609,CHA,LAN,20220609CHALAN,-11,-7,-0.18,-103,61,-1.71,0,-0.066,-0.148,-0.06,-0.082,-0.214,0.044,-0.31099999999999994,4.06,-0.62,2.32,4.38,0.96,1.26,False
20220610,CHA,TEX,20220610CHATEX,-3,-3,-0.045,-37,26,-0.59,0,-0.022,-0.066,0.044,-0.044,-0.088,-0.005,-0.124,2.77,0.41,1.38,6.92,0.0,2.02,True
20220611,CHA,TEX,20220611CHATEX,-2,-2,-0.027,-32,21,-0.49,1,0.002,-0.139,0.055,-0.141,-0.137,-0.058,-0.10200000000000004,2.41,0.43,2.89,9.16,1.45,4.12,False
20220612,CHA,TEX,20220612CHATEX,-3,-3,-0.044,-34,23,-0.52,0,-0.037,-0.168,-0.016,-0.131,-0.205,0.018,-0.10600000000000004,1.61,0.25,4.18,8.36,0.0,2.74,False
20220620,CHA,TOR,20220620CHATOR,-7,-3,-0.092,-28,16,-0.3,-3,-0.008,0.002,0.003,0.01,-0.006,0.028,-0.07100000000000001,-7.56,-1.92,-2.16,-7.56,-2.16,-5.62,True
20220621,CHA,TOR,20220621CHATOR,-6,-2,-0.075,-27,15,-0.28,-2,-0.028,-0.034,-0.027,-0.006,-0.062,0.056,-0.066,2.49,-0.47,4.04,4.61,0.85,1.62,True
20220622,CHA,TOR,20220622CHATOR,-5,-1,-0.059,-26,14,-0.26,-1,-0.026,-0.018,-0.026,0.008,-0.044,0.063,-0.062,-1.08,-1.04,-1.08,-3.23,1.52,2.56,False
20220623,CHA,BAL,20220623CHABAL,-1,1,0.007,1,7,0.19,0,0.0,-0.016,-0.008,-0.016,-0.016,0.015,-0.009000000000000008,2.99,-0.71,0.81,-1.37,0.66,1.52,False
20220624,CHA,BAL,20220624CHABAL,-2,0,-0.008,-3,11,0.14,-1,0.001,-0.029,-0.011,-0.03,-0.028,0.016,-0.020000000000000018,-2.93,-1.26,1.08,-3.84,-1.5,-0.85,False
20220625,CHA,BAL,20220625CHABAL,-3,-1,-0.022,-6,14,0.09,-2,-0.018,-0.038,-0.019,-0.02,-0.056,0.052,-0.02899999999999997,0.34,-1.33,-1.04,4.78,0.11,-1.67,False
20220626,CHA,BAL,20220626CHABAL,-4,-2,-0.036,-10,18,0.03,-3,0.001,-0.017,0.004,-0.018,-0.016,0.015,-0.03999999999999998,-0.1,-1.07,1.3,6.78,0.74,-0.08,True
20220704,CHA,MIN,20220704CHAMIN,-8,-4,-0.068,-32,37,-0.13,-3,-0.003,-0.031,-0.028,-0.028,-0.034,-0.007,-0.09200000000000003,-0.54,-0.83,1.11,-1.33,1.11,2.28,False
20220705,CHA,MIN,20220705CHAMIN,-9,-5,-0.08,-35,40,-0.17,-4,-0.026,-0.058,-0.059,-0.032,-0.084,0.023,-0.09900000000000003,-0.9,-0.65,2.58,4.27,-1.46,-2.05,False
20220706,CHA,MIN,20220706CHAMIN,-10,-6,-0.092,-41,46,-0.23,-5,-0.015,-0.078,-0.036,-0.063,-0.093,-0.014,-0.11299999999999993,3.64,-0.75,1.47,1.6,0.7,1.1,True
20220707,CHA,DET,20220707CHADET,6,6,0.08,97,30,1.26,4,-0.002,-0.057,0.005,-0.055,-0.059,0.013,0.10900000000000004,-6.41,-1.25,0.47,8.08,-1.27,-3.41,False
20220708,CHA,DET,20220708CHADET,5,5,0.067,96,31,1.22,3,0.006,-0.034,0.014,-0.04,-0.028,-0.006,0.10600000000000004,-6.89,-1.43,-2.92,-0.29,-0.37,-1.45,False
20220709,CHA,DET,20220709CHADET,4,4,0.053,94,33,1.18,2,0.032,0.02,0.037,-0.012,0.052,-0.013,0.09900000000000003,4.89,0.48,3.09,6.69,2.06,5.61,True
20220710,CHA,DET,20220710CHADET,5,5,0.065,102,25,1.27,3,0.001,0.004,0.013,0.003,0.005,0.026,0.119,3.43,0.35,4.63,7.86,1.01,4.49,True
20220722,CHA,CLE,20220722CHACLE,1,-2,0.0,34,21,0.28,-1,0.002,-0.077,0.012,-0.079,-0.075,-0.054,0.015000000000000013,1.36,-0.82,0.64,4.47,0.79,0.37,False
20220723,CHA,CLE,20220723CHACLE1,0,-3,-0.01,28,27,0.21,-2,0.003,-0.014,0.029,-0.017,-0.011,-0.031,0.0020000000000000018,-2.41,-0.6,0.38,-0.61,-1.17,-1.43,True
20220723,CHA,CLE,20220723CHACLE2,0,-3,-0.01,28,27,0.21,-2,-0.013,-0.107,0.002,-0.094,-0.12,-0.041,0.0020000000000000018,7.02,0.44,2.7,9.18,1.62,4.66,True
20220724,CHA,CLE,20220724CHACLE,2,-1,0.01,30,25,0.22,0,0.007,-0.012,0.029,-0.019,-0.005,-0.033,0.006000000000000005,-0.59,-0.69,0.97,2.61,-0.47,-0.89,True
20220729,CHA,OAK,20220729CHAOAK,11,0,0.124,88,-17,1.0,0,0.034,0.097,0.067,0.063,0.131,-0.043,0.118,-7.1,-3.16,-12.33,4.23,-1.26,-6.61,False
20220730,CHA,OAK,20220730CHAOAK,10,-1,0.113,84,-13,0.95,-1,0.029,0.049,0.065,0.02,0.078,-0.034,0.10799999999999998,1.26,-1.37,-1.26,-2.52,1.44,2.28,True
20220731,CHA,OAK,20220731CHAOAK,11,0,0.122,85,-14,0.95,0,0.035,0.001,0.055,-0.034,0.036,-0.065,0.10999999999999999,2.54,-1.13,-5.52,8.87,0.8,-2.61,True
20220801,CHA,KCA,20220801CHAKCA,12,7,0.123,51,-73,0.55,-2,0.046,0.01,0.02,-0.036,0.056,-0.059,0.123,1.54,-1.04,-2.23,-2.94,1.08,1.38,False
20220802,CHA,KCA,20220802CHAKCA,11,6,0.112,50,-72,0.53,-3,0.03,0.005,0.016,-0.025,0.035,-0.033,0.12,4.6,0.08,2.64,5.48,0.33,0.15,True
20220803,CHA,KCA,20220803CHAKCA,12,7,0.121,57,-79,0.59,-2,0.042,0.035,0.029,-0.007,0.077,-0.051,0.133,5.4,-0.12,1.91,0.85,1.91,3.41,True
20220812,CHA,DET,20220812CHADET,18,10,0.164,143,-29,1.3,4,-0.008,-0.042,0.016,-0.034,-0.05,0.014,0.179,3.32,0.36,4.26,-19.81,1.26,7.76,True
20220813,CHA,DET,20220813CHADET,19,11,0.171,145,-31,1.31,5,0.003,-0.021,0.029,-0.024,-0.018,0.012,0.183,5.66,0.51,2.92,9.67,1.46,4.03,True
20220814,CHA,DET,20220814CHADET,20,12,0.178,147,-33,1.31,6,0.024,0.002,0.035,-0.022,0.026,-0.02,0.184,4.72,-0.9,-0.68,1.22,1.84,2.33,True
20220815,CHA,HOU,20220815CHAHOU,-14,-7,-0.117,-31,100,-0.23,-1,-0.002,-0.03,-0.003,-0.028,-0.032,-0.009,-0.129,-0.71,-1.18,2.21,2.51,-1.12,-1.39,True
20220816,CHA,HOU,20220816CHAHOU,-13,-6,-0.107,-29,98,-0.21,0,0.04,-0.017,0.034,-0.057,0.023,-0.087,-0.124,0.65,-0.84,-2.09,0.53,-0.94,-2.13,True
20220817,CHA,HOU,20220817CHAHOU,-12,-5,-0.098,-28,97,-0.21,1,-0.001,-0.054,0.0,-0.053,-0.055,-0.012,-0.122,1.28,-0.87,-0.88,-0.48,1.14,1.18,False
20220818,CHA,HOU,20220818CHAHOU,-13,-6,-0.105,-29,98,-0.2,0,-0.002,-0.026,-0.005,-0.024,-0.028,-0.007,-0.123,3.02,-0.64,-2.42,1.88,0.64,-0.31,False
20220826,CHA,ARI,20220826CHAARI,9,7,0.065,11,-17,0.02,0,0.034,0.021,0.014,-0.013,0.055,-0.051,0.02400000000000002,2.0,-0.65,-0.11,-2.32,-0.08,0.22,False
20220827,CHA,ARI,20220827CHAARI,8,6,0.056,6,-12,-0.02,-1,0.029,0.044,0.002,0.015,0.073,-0.028,0.015000000000000013,4.34,-0.71,0.47,0.63,2.52,3.63,False
20220828,CHA,ARI,20220828CHAARI,7,5,0.048,1,-7,-0.06,-2,0.032,0.041,0.013,0.009,0.073,-0.04,0.007000000000000006,-0.36,-0.89,0.1,5.48,0.2,-0.98,False
20220830,CHA,KCA,20220830CHAKCA,14,12,0.113,37,-96,0.32,-2,0.057,0.066,0.048,0.009,0.123,-0.051,0.10299999999999998,1.39,-1.11,1.62,3.7,0.11,-0.13,False
20220831,CHA,KCA,20220831CHAKCA,13,11,0.104,35,-94,0.3,-3,0.057,0.041,0.046,-0.016,0.098,-0.051,0.09899999999999998,1.08,-1.01,-1.64,-0.01,0.05,-0.27,True
20220901,CHA,KCA,20220901CHAKCA,14,12,0.111,37,-96,0.32,-2,0.027,-0.022,0.028,-0.049,0.005,-0.025,0.10099999999999998,4.11,-0.35,2.19,-8.39,1.54,4.95,True
20220902,CHA,MIN,20220902CHAMIN,0,6,-0.008,-12,35,-0.16,-2,-0.019,-0.024,-0.038,-0.005,-0.043,0.02,-0.039000000000000035,0.41,-0.47,0.54,4.49,-4.07,-6.7,True
20220903,CHA,MIN,20220903CHAMIN,1,7,0.0,-11,34,-0.15,-1,0.002,0.022,-0.019,0.02,0.024,-0.003,-0.03700000000000003,2.85,-0.3,1.54,0.83,1.08,1.92,True
20220904,CHA,MIN,20220904CHAMIN,2,8,0.008,2,21,-0.05,0,-0.002,0.017,-0.021,0.019,0.015,0.004,-0.015000000000000013,2.08,-0.56,1.46,1.84,0.52,0.71,False
20220913,CHA,COL,20220913CHACOL,9,12,0.064,-29,-133,-0.21,0,0.058,0.119,0.074,0.061,0.177,-0.036,0.069,-1.46,-0.94,0.72,-1.49,-1.26,-1.15,True
20220914,CHA,COL,20220914CHACOL,10,13,0.07,-27,-135,-0.19,1,0.062,0.11,0.078,0.048,0.172,-0.052,0.07200000000000001,-1.79,-0.97,0.3,5.78,0.25,-0.79,False
20220920,CHA,CLE,20220920CHACLE,1,-3,0.007,46,31,0.31,2,-0.012,-0.037,0.009,-0.025,-0.049,-0.019,0.010000000000000009,2.73,0.34,3.24,11.75,0.94,2.95,False
20220921,CHA,CLE,20220921CHACLE,0,-4,0.0,43,34,0.29,1,-0.032,-0.055,-0.006,-0.023,-0.087,-0.004,0.006000000000000005,-1.26,-0.72,-0.95,3.35,-0.26,-1.21,False
20220922,CHA,CLE,20220922CHACLE,-1,-5,-0.007,37,40,0.25,0,-0.033,-0.056,-0.011,-0.023,-0.089,-0.002,-0.0030000000000000027,-1.18,-0.79,-0.3,-4.4,-0.9,-0.3,False
20220923,CHA,DET,20220923CHADET,23,10,0.151,177,-32,1.16,8,-0.011,-0.068,0.009,-0.057,-0.079,0.019,0.16000000000000003,2.06,-0.2,2.84,4.33,-2.32,-3.36,False
20220924,CHA,DET,20220924CHADET,22,9,0.144,175,-30,1.14,7,0.025,0.038,0.041,0.013,0.063,0.001,0.15600000000000003,1.8,-0.82,1.62,1.62,-0.18,0.1,False
20220925,CHA,DET,20220925CHADET,21,8,0.136,170,-25,1.1,6,-0.024,-0.065,0.007,-0.041,-0.089,0.022,0.14800000000000002,-1.32,-1.04,0.64,6.05,-0.44,-1.74,False
20221003,CHA,MIN,20221003CHAMIN,4,5,0.025,3,10,0.02,-2,0.021,0.034,-0.004,0.013,0.055,-0.017,-0.0050000000000000044,3.98,-0.42,0.49,0.81,1.33,2.01,True
20221004,CHA,MIN,20221004CHAMIN,5,6,0.031,4,9,0.02,-1,-0.012,-0.012,-0.029,0.0,-0.024,-0.001,-0.0030000000000000027,2.34,-0.86,0.13,5.41,0.67,-0.16,True
20221005,CHA,MIN,20221005CHAMIN,6,7,0.038,9,4,0.05,0,-0.024,-0.009,-0.041,0.015,-0.033,0.036,0.0030000000000000027,5.16,0.47,3.57,6.75,1.59,5.22,False
20220418,CHN,TBA,20220418CHNTBA,0,1,0.056,0,-7,0.49,0,0.088,0.164,0.064,0.076,0.252,-0.029,0.07899999999999996,1.69,0.5,5.07,11.82,0.0,2.72,True
20220419,CHN,TBA,20220419CHNTBA,1,2,0.145,2,-9,0.62,1,0.027,0.098,0.07,0.071,0.125,-0.029,0.11299999999999999,0.0,0.33,1.8,0.0,0.0,0.6,False
20220420,CHN,TBA,20220420CHNTBA,0,1,0.045,1,-8,0.49,0,0.026,0.066,0.058,0.04,0.092,0.026,0.08299999999999996,-3.6,-0.67,5.4,1.8,0.0,1.4,False
20220421,CHN,PIT,20220421CHNPIT,1,2,0.083,10,-3,0.83,0,0.24,0.388,0.363,0.148,0.628,0.674,0.11599999999999999,0,0,0,0,0,0,False
20220422,CHN,PIT,20220422CHNPIT,0,1,0.0,9,-2,0.69,-1,-0.045,-0.202,-0.137,-0.157,-0.247,0.068,0.09200000000000003,0,0,0,0,0,0,False
20220423,CHN,PIT,20220423CHNPIT,-1,0,-0.071,7,0,0.5,-2,0.021,-0.102,0.107,-0.123,-0.081,-0.087,0.055999999999999994,2.79,0.52,4.65,12.1,0.0,2.27,True
20220424,CHN,PIT,20220424CHNPIT,0,1,0.0,28,-21,1.87,-1,-0.03,-0.026,0.008,0.004,-0.056,0.013,0.317,4.69,0.48,4.69,7.04,1.17,4.79,False
20220503,CHN,CHA,20220503CHNCHA,0,2,0.0,24,12,1.09,0,0.034,0.062,0.055,0.028,0.096,-0.067,0.07,-1.8,-0.71,-3.81,3.91,0.0,-2.44,False
20220504,CHN,CHA,20220504CHNCHA,-1,1,-0.044,22,14,0.96,-1,0.042,0.033,0.067,-0.009,0.075,-0.094,0.04799999999999999,-2.88,-0.99,1.2,-2.4,-3.0,-3.22,False
20220507,CHN,LAN,20220507CHNLAN1,-7,-2,-0.321,-14,46,-0.79,0,-0.006,0.025,-0.026,0.031,0.019,-0.013,-0.29400000000000004,5.58,0.45,1.86,7.45,3.72,7.44,False
20220507,CHN,LAN,20220507CHNLAN2,-7,-2,-0.321,-14,46,-0.79,0,-0.005,-0.003,-0.024,0.002,-0.008,-0.051,-0.29400000000000004,6.75,0.33,2.25,11.25,2.25,4.6,False
20220508,CHN,LAN,20220508CHNLAN,-9,-4,-0.374,-22,54,-1.04,-2,0.018,0.001,0.003,-0.017,0.019,-0.052,-0.336,5.9,0.26,6.75,-3.25,0.84,3.86,False
20220516,CHN,PIT,20220516CHNPIT,-4,-4,-0.106,2,-30,0.18,-2,0.014,-0.015,0.023,-0.029,-0.001,-0.04,0.09299999999999997,0.0,-0.3,0.0,-8.11,0.0,-1.3,True
20220517,CHN,PIT,20220517CHNPIT,-3,-3,-0.074,11,-39,0.44,-1,0.057,0.076,0.115,0.019,0.133,-0.111,0.14500000000000002,-1.63,-1.35,-2.34,-2.85,0.46,0.98,True
20220518,CHN,PIT,20220518CHNPIT,-2,-2,-0.043,18,-46,0.62,0,0.029,0.053,0.062,0.024,0.082,-0.038,0.183,5.4,-0.56,2.25,-7.51,2.25,5.67,False
20220519,CHN,ARI,20220519CHNARI,-3,-2,-0.045,14,-25,0.68,1,0.013,0.029,0.007,0.016,0.042,-0.04,0.11699999999999999,5.12,-0.16,1.44,-2.87,1.38,2.87,False
20220520,CHN,ARI,20220520CHNARI,-4,-3,-0.07,12,-23,0.6,0,-0.02,-0.032,-0.013,-0.012,-0.052,-0.008,0.10300000000000004,-1.77,-0.8,0.64,-1.6,-0.81,-0.7,False
20220521,CHN,ARI,20220521CHNARI,-5,-4,-0.093,8,-19,0.5,-1,-0.018,-0.054,-0.025,-0.036,-0.072,-0.026,0.07600000000000001,2.49,-0.72,1.96,3.09,-0.49,-0.75,False
20220522,CHN,ARI,20220522CHNARI,-6,-5,-0.115,7,-18,0.47,-2,-0.001,0.009,-0.004,0.01,0.008,-0.01,0.068,-2.2,-1.28,-3.14,-1.39,-0.31,-1.19,True
20220530,CHN,MIL,20220530CHNMIL1,-11,-9,-0.212,-15,24,-0.13,0,0.017,0.103,0.004,0.086,0.12,-0.006,-0.08799999999999997,0,0,0,0,0,0,False
20220530,CHN,MIL,20220530CHNMIL2,-11,-9,-0.212,-15,24,-0.13,0,0.008,0.076,0.043,0.068,0.084,0.003,-0.08799999999999997,-1.45,-1.58,-4.78,-0.23,1.22,0.22,False
20220531,CHN,MIL,20220531CHNMIL,-13,-11,-0.244,-19,28,-0.21,-2,0.031,0.053,0.036,0.022,0.084,-0.035,-0.10399999999999998,0.14,-0.52,0.69,-0.45,-1.34,-1.6,True
20220601,CHN,MIL,20220601CHNMIL,-12,-10,-0.219,-18,27,-0.18,-1,0.028,0.064,0.02,0.036,0.092,-0.027,-0.09699999999999998,4.09,0.42,2.73,6.0,1.64,5.22,True
20220602,CHN,SLN,20220602CHNSLN,-9,-5,-0.18,-23,31,-0.46,0,0.24,0.41,0.325,0.17,0.65,0.7,-0.11299999999999999,1.38,0.32,2.48,9.09,0.55,2.98,True
20220603,CHN,SLN,20220603CHNSLN,-8,-4,-0.157,-21,29,-0.41,1,-0.067,-0.108,-0.032,-0.041,-0.175,0.036,-0.10199999999999998,3.95,0.38,2.31,6.92,1.32,4.23,False
20220604,CHN,SLN,20220604CHNSLN1,-9,-5,-0.173,-30,38,-0.58,0,-0.038,-0.236,-0.029,-0.198,-0.274,-0.034,-0.133,1.5,0.33,1.5,9.0,3.0,5.93,False
20220604,CHN,SLN,20220604CHNSLN2,-9,-5,-0.173,-30,38,-0.58,0,-0.079,-0.191,-0.037,-0.112,-0.27,0.028,-0.133,0,0,0,0,0,0,False
20220605,CHN,SLN,20220605CHNSLN,-11,-7,-0.204,-36,44,-0.67,-2,-0.025,0.004,-0.036,0.029,-0.021,0.035,-0.14999999999999997,3.81,0.42,5.28,10.56,0.29,2.94,False
20220613,CHN,SDN,20220613CHNSDN,-13,-9,-0.201,-20,69,-0.19,1,0.006,0.066,0.0,0.06,0.072,0.031,-0.15499999999999997,-0.52,-0.77,1.16,3.44,-0.53,-1.15,False
20220614,CHN,SDN,20220614CHNSDN,-14,-10,-0.214,-23,72,-0.24,0,-0.001,0.079,0.016,0.08,0.078,0.048,-0.16399999999999998,2.33,-0.21,0.68,-6.76,0.78,3.01,False
20220615,CHN,SDN,20220615CHNSDN,-15,-11,-0.226,-30,79,-0.35,-1,-0.007,0.041,-0.012,0.048,0.034,0.039,-0.183,5.4,0.33,3.6,10.8,0.0,1.9,False
20220616,CHN,SDN,20220616CHNSDN,-16,-12,-0.239,-44,93,-0.55,-2,-0.024,0.009,-0.012,0.033,-0.015,0.047,-0.21899999999999997,-1.5,-0.72,0.0,-2.25,0.75,1.59,False
20220617,CHN,ATL,20220617CHNATL,-15,-7,-0.229,-41,75,-0.58,-1,-0.009,-0.039,-0.005,-0.03,-0.048,0.029,-0.17999999999999994,-1.47,-0.84,-0.59,-2.73,0.04,0.48,True
20220618,CHN,ATL,20220618CHNATL,-14,-6,-0.21,-40,74,-0.56,0,-0.018,-0.088,-0.008,-0.07,-0.106,0.03,-0.17599999999999993,0.48,-0.58,0.89,-1.79,-0.28,0.14,True
20220619,CHN,ATL,20220619CHNATL,-13,-5,-0.192,-37,71,-0.5,1,-0.03,-0.082,-0.023,-0.052,-0.112,0.043,-0.16400000000000003,-1.86,-1.21,-2.81,-0.86,-0.2,-0.9,False
20220628,CHN,CIN,20220628CHNCIN,3,-1,0.037,-5,-9,-0.13,0,0.015,0.079,0.026,0.064,0.094,-0.029,0.0030000000000000027,0.79,-0.42,-0.59,-2.27,0.27,1.01,False
20220629,CHN,CIN,20220629CHNCIN,2,-2,0.023,-7,-7,-0.16,-1,0.013,0.07,0.022,0.057,0.083,-0.016,-0.0020000000000000018,-4.19,-0.96,2.27,-7.78,-1.72,0.01,True
20220630,CHN,CIN,20220630CHNCIN,3,-1,0.035,-2,-12,-0.09,0,0.022,0.103,0.029,0.081,0.125,-0.024,0.010000000000000009,4.75,0.44,2.28,6.66,1.52,4.71,True
20220701,CHN,BOS,20220701CHNBOS,-13,-9,-0.171,-30,98,-0.39,0,-0.023,0.002,-0.001,0.025,-0.021,0.02,-0.16599999999999998,-5.35,-1.09,-2.29,0.3,-1.78,-3.49,True
20220702,CHN,BOS,20220702CHNBOS,-12,-8,-0.155,-29,97,-0.37,1,-0.02,-0.015,0.001,0.005,-0.035,0.019,-0.16099999999999998,6.27,-0.97,-1.65,3.01,3.66,4.53,True
20220703,CHN,BOS,20220703CHNBOS,-11,-7,-0.141,-27,95,-0.35,2,-0.01,0.008,0.014,0.018,-0.002,-0.014,-0.15499999999999997,3.21,0.36,2.53,9.11,0.84,3.42,False
20220712,CHN,BAL,20220712CHNBAL,-12,-3,-0.133,10,79,0.16,-1,0.0,-0.007,0.026,-0.007,-0.007,-0.017,-0.07500000000000001,-0.04,-1.0,-1.66,0.57,0.65,0.15,False
20220713,CHN,BAL,20220713CHNBAL,-13,-4,-0.144,8,81,0.14,-2,0.006,0.009,0.03,0.003,0.015,-0.025,-0.08000000000000002,-0.59,-1.01,0.89,3.43,-0.76,-1.84,False
